0,1,2,3,4
450.0,49850.7265625,60052.34765625,46742.9609375,68636.6171875
451.0,49944.53515625,61689.8515625,47059.234375,67874.4453125
452.0,49515.50390625,60128.3671875,46778.02734375,67293.4375
453.0,49581.0703125,60102.34765625,46778.02734375,67568.8671875
454.0,49525.53515625,60191.76171875,46756.5078125,67264.7578125
455.0,49583.87109375,60212.55078125,46765.64453125,67310.34375
456.0,49700.09375,60212.55078125,46777.109375,69488.6484375
457.0,51040.48046875,60075.81640625,46753.75,67704.3046875
458.0,49661.7109375,60446.09765625,46731.7421875,68627.2109375
459.0,49523.796875,60206.5546875,46906.31640625,68681.6171875
460.0,49868.828125,60161.1484375,46746.234375,70372.875
461.0,49561.9609375,60194.8203125,46756.2109375,67313.2890625
462.0,49569.24609375,60461.78515625,46733.60546875,67613.5703125
463.0,49606.734375,60093.1640625,46828.9921875,67503.1328125
464.0,49630.3828125,60127.08984375,46735.0390625,67264.7578125
465.0,50077.796875,60236.78515625,47684.6953125,67313.5859375
466.0,49700.09375,60046.60546875,47161.1875,67367.84375
467.0,49989.53515625,60196.60546875,46731.8515625,67261.671875
468.0,49551.76171875,60130.7890625,46762.88671875,67112.8515625
469.0,49736.51953125,60126.19921875,46766.94140625,67070.6484375
470.0,50029.43359375,60192.90625,47205.52734375,67136.6796875
471.0,50720.22265625,60449.4140625,46865.9765625,67344.609375
472.0,49560.0,60305.02734375,46776.8125,69525.1171875
473.0,49695.61328125,60129.26171875,46866.546875,67293.4375
474.0,50121.05859375,60102.34765625,46928.56640625,67502.8359375
475.0,49522.33984375,60092.26953125,46776.890625,67313.5859375
476.0,49651.34375,60092.26953125,46767.40234375,69652.7578125
477.0,49562.9140625,60212.55078125,46742.9609375,67553.5703125
478.0,50376.984375,60331.5546875,46877.84765625,67458.7265625
479.0,49523.796875,60052.34765625,46778.02734375,67916.5
480.0,49672.01953125,60192.90625,46775.1640625,69103.515625
481.0,49681.828125,60170.33203125,46768.0234375,67298.875
482.0,49647.30859375,60192.90625,46866.3828125,67544.453125
483.0,51550.9921875,60140.73828125,46763.88671875,67297.40625
484.0,49785.44140625,60430.79296875,46731.71484375,67810.1796875
485.0,49543.46875,60346.734375,46783.83984375,67398.578125
486.0,49945.9375,61693.421875,46929.67578125,67298.875
487.0,50963.09375,60152.47265625,46778.02734375,67414.1640625
488.0,49562.96875,60046.09765625,46848.86328125,67308.4375
489.0,49520.7734375,60863.828125,46795.4921875,67622.6875
490.0,49525.53515625,61262.80859375,46884.2265625,69051.75
491.0,49796.42578125,60118.2890625,46733.25390625,67108.8828125
492.0,49618.44921875,60089.97265625,46745.61328125,67458.7265625
493.0,49634.921875,60175.05078125,47860.19140625,67888.265625
494.0,49736.51953125,60092.26953125,46906.31640625,73403.6484375
495.0,49642.48828125,60539.2109375,46778.02734375,68344.8671875
496.0,49803.59765625,60284.6171875,46771.484375,71386.9609375
497.0,49561.9609375,60143.9296875,46746.80078125,67685.3359375
498.0,49610.99609375,60331.046875,46811.76953125,67361.8125
499.0,49517.01953125,61327.98828125,46916.94140625,68573.09375
500.0,49544.8671875,60723.39453125,46788.65234375,67261.671875
501.0,49520.7734375,60346.734375,46795.4921875,68163.84375
502.0,50376.984375,60346.734375,47142.453125,68975.28125
503.0,49641.92578125,60172.24609375,46753.9921875,67361.8125
504.0,49651.34375,60310.25390625,46905.66796875,68552.0625
505.0,49641.92578125,60726.19921875,46772.80859375,70380.8203125
506.0,49635.5390625,60671.609375,46865.9765625,67768.7109375
507.0,49810.2109375,60130.7890625,46815.6640625,67835.03125
508.0,50636.78125,60302.21875,46861.734375,67199.6171875
509.0,49937.140625,60433.21484375,46732.25390625,67414.1640625
510.0,49562.96875,60242.52734375,46746.234375,69345.4140625
511.0,50307.9453125,60127.08984375,46796.4140625,67355.1953125
512.0,50635.32421875,60142.26953125,46768.69921875,67609.75
513.0,49868.37890625,60046.09765625,46756.5078125,67904.1484375
514.0,49834.08203125,60438.5703125,46733.09375,67361.8125
515.0,49562.96875,60088.0625,46763.53515625,67075.2109375
516.0,49533.2109375,61136.15234375,46749.26171875,67308.140625
517.0,49636.71484375,60086.2734375,46755.3984375,67218.8828125
518.0,50097.015625,60443.41796875,46796.4140625,67131.0859375
519.0,49758.6015625,63979.14453125,46860.41015625,67336.5234375
520.0,49598.44140625,60167.90625,46865.9765625,67102.5625
521.0,49890.796875,60092.26953125,46733.95703125,67264.7578125
522.0,49514.10546875,60075.81640625,46848.86328125,67259.3203125
523.0,50018.8984375,62688.8359375,46840.94140625,67398.578125
524.0,50014.19140625,60298.13671875,46745.9375,67810.1796875
525.0,50950.59765625,60172.24609375,46746.80078125,67458.7265625
526.0,49809.42578125,60234.87109375,46816.5,67298.875
527.0,49621.08203125,60042.90625,46733.25390625,67194.03125
528.0,49669.33203125,60129.26171875,46734.7421875,67131.0859375
529.0,49546.1015625,61020.3359375,46777.83984375,67502.8359375
530.0,49880.59765625,60449.4140625,46736.1484375,67503.1328125
531.0,49562.9140625,60102.34765625,46734.7421875,67710.0390625
532.0,49647.30859375,60443.41796875,46763.88671875,67672.2421875
533.0,50991.6171875,60212.55078125,46995.18359375,67561.953125
534.0,50805.17578125,60116.6328125,46768.69921875,68998.6640625
535.0,49654.76171875,60046.60546875,48369.61328125,67810.1796875
536.0,49533.2109375,60683.47265625,46745.9375,67085.0625
537.0,49905.140625,60201.19921875,46747.015625,67896.3515625
538.0,49683.33984375,60710.0,46746.6640625,68599.265625
539.0,49689.0,60092.26953125,46745.80078125,67820.328125
540.0,49648.09375,60594.3125,46855.4609375,67287.9921875
541.0,49581.0703125,60242.52734375,46753.75,67613.5703125
542.0,49695.61328125,60862.5546875,47038.28125,67287.109375
543.0,49711.640625,60102.34765625,46920.64453125,67532.984375
544.0,50825.51953125,60411.53125,47184.49609375,67835.03125
545.0,49667.08984375,60241.50390625,46786.84375,67308.4375
546.0,50981.47265625,60193.546875,46783.921875,67230.5
547.0,49520.7734375,60173.265625,46786.11328125,67698.859375
548.0,49539.0390625,60192.90625,46795.140625,67294.7578125
549.0,49581.0703125,60175.05078125,46743.53125,67553.5703125
550.0,49874.15234375,60347.1171875,46848.86328125,67102.5625
551.0,49562.96875,60114.20703125,46746.3125,68549.7109375
552.0,49560.0,60234.87109375,46993.078125,67039.625
553.0,49780.0625,60094.94921875,46731.5234375,67797.828125
554.0,50300.15625,60236.78515625,46777.8671875,68975.28125
555.0,49591.60546875,60104.8984375,46733.60546875,67539.1640625
556.0,49651.453125,60880.02734375,46901.09765625,68552.0625
557.0,49636.4921875,60092.65234375,46771.40234375,67797.828125
558.0,49569.24609375,60733.21484375,46732.76953125,67916.5
559.0,49633.80078125,60367.015625,46753.75,67797.828125
560.0,49682.4453125,60143.546875,46816.5,67425.34375
561.0,49550.6953125,60093.1640625,46865.5703125,67836.9453125
562.0,49915.00390625,60165.8671875,46865.9765625,67414.1640625
563.0,49533.2109375,60171.60546875,46855.4609375,67777.828125
564.0,49785.44140625,60127.08984375,46768.64453125,67464.8984375
565.0,49927.1640625,60488.19140625,46745.9375,67674.890625
566.0,49695.61328125,60181.68359375,46749.55859375,67323.4375
567.0,49850.7265625,60286.53125,46861.21875,67294.7578125
568.0,49927.1640625,60290.99609375,46750.55859375,67298.875
569.0,50547.23046875,60182.578125,46743.53125,67298.875
570.0,49562.96875,60187.16796875,46861.03125,67297.40625
571.0,49600.01171875,60092.26953125,46775.37890625,67739.4453125
572.0,49621.08203125,60105.6640625,46753.75,67069.4765625
573.0,49704.69140625,60165.8671875,46861.734375,69305.2734375
574.0,50458.9140625,60346.734375,46763.88671875,67334.90625
575.0,49598.44140625,61327.98828125,46780.78515625,67261.671875
576.0,49520.7734375,60345.33203125,46772.80859375,69664.5234375
577.0,49842.76953125,60132.703125,46743.53125,67223.5859375
578.0,50131.53515625,60046.09765625,46922.2421875,89850.2265625
579.0,49539.0390625,60212.55078125,46774.4609375,67052.859375
580.0,49707.37890625,60310.25390625,46776.890625,67293.4375
581.0,50815.3203125,60310.25390625,46739.93359375,67293.4375
582.0,49600.01171875,60659.6171875,46888.796875,67136.6796875
583.0,49569.24609375,60127.08984375,46777.40625,67503.1328125
584.0,49736.51953125,60094.94921875,46901.9375,67480.484375
585.0,50093.1484375,60141.88671875,46793.6015625,67260.640625
586.0,49990.48828125,60046.09765625,46927.8359375,68172.2265625
587.0,49561.9609375,60741.5078125,46731.41796875,67754.890625
588.0,50281.609375,60236.66015625,46763.88671875,67290.203125
589.0,49635.5390625,61327.98828125,46777.8671875,67622.6875
590.0,49574.84765625,60638.69921875,46765.64453125,67112.8515625
591.0,49537.75,60130.7890625,46971.5,67125.796875
592.0,49628.4765625,60395.96875,46767.40234375,67293.4375
593.0,49643.046875,60187.16796875,46919.671875,67102.5625
594.0,50323.91796875,60157.578125,46860.13671875,67690.921875
595.0,50281.609375,60494.6953125,47205.52734375,67503.1328125
596.0,49562.96875,60088.0625,46734.7421875,67704.3046875
597.0,49947.39453125,60127.08984375,46742.9609375,67414.1640625
598.0,49641.92578125,60199.66796875,46865.9765625,67039.625
599.0,49663.109375,60181.68359375,46775.37890625,67102.5625
600.0,50138.65234375,60234.87109375,46746.234375,67159.765625
601.0,49850.7265625,60260.0,46807.82421875,67308.4375
602.0,49643.046875,60165.8671875,46733.60546875,67690.921875
603.0,50376.984375,60273.39453125,46783.921875,67081.9765625
604.0,49569.24609375,60260.3828125,46816.5,69177.484375
605.0,50307.9453125,60088.0625,46866.3828125,67525.78125
606.0,49641.92578125,60246.60546875,46838.15625,67613.5703125
607.0,49561.9609375,60165.99609375,46866.76171875,67290.203125
608.0,49724.640625,60671.9921875,46753.75,67198.5859375
609.0,49562.96875,60192.90625,46866.546875,67219.6171875
610.0,49695.61328125,60346.734375,46778.02734375,67355.1953125
611.0,49658.515625,60046.09765625,46731.8515625,67308.4375
612.0,49874.15234375,60173.265625,46731.09375,67113.296875
613.0,50143.75390625,60586.66015625,46860.8125,69605.8515625
614.0,49766.0546875,60119.56640625,46733.06640625,67264.7578125
615.0,49803.59765625,60071.09765625,46737.2578125,67319.0234375
616.0,49722.51171875,60443.41796875,46733.95703125,67398.4296875
617.0,49695.61328125,60130.91796875,46766.94140625,69177.484375
618.0,49902.73046875,60094.94921875,46883.2265625,67113.296875
619.0,49551.76171875,60330.53515625,46732.76953125,67303.5859375
620.0,49515.50390625,60175.3046875,46781.48828125,67303.5859375
621.0,51188.703125,60103.49609375,46733.95703125,67223.5859375
622.0,49569.24609375,60160.0,46757.29296875,67196.8203125
623.0,49641.92578125,60214.3359375,46863.46484375,67885.765625
624.0,49543.46875,60546.3515625,46984.83203125,67888.265625
625.0,49700.09375,60137.421875,46734.7421875,67070.6484375
626.0,49682.72265625,60132.703125,46795.140625,67820.328125
627.0,49562.9140625,60155.91796875,46733.06640625,67210.203125
628.0,49636.4921875,60443.41796875,46734.7421875,67213.734375
629.0,49655.0390625,60710.89453125,46753.75,67308.4375
630.0,49826.015625,60546.3515625,46905.66796875,67075.2109375
631.0,50909.18359375,60171.60546875,46999.56640625,73672.75
632.0,49530.859375,60152.47265625,46795.4921875,67294.7578125
633.0,49630.3828125,60330.53515625,46848.86328125,67264.7578125
634.0,49779.109375,60331.046875,46765.64453125,67264.7578125
635.0,49649.7734375,60212.55078125,46733.95703125,67136.6796875
636.0,50158.546875,60298.13671875,46922.0234375,67113.296875
637.0,49598.328125,60152.47265625,46746.6640625,67159.765625
638.0,49562.96875,60741.5078125,46747.69140625,67414.1640625
639.0,50014.19140625,60152.47265625,46772.80859375,68081.640625
640.0,50158.546875,60211.78515625,47042.30859375,67102.5625
641.0,49522.171875,60471.86328125,46785.19140625,67054.765625
642.0,49972.72265625,60062.296875,46783.83984375,67292.703125
643.0,49636.71484375,60241.50390625,46877.84765625,67199.6171875
644.0,53303.48828125,60044.4375,47022.84375,67690.921875
645.0,51068.33203125,60056.9375,46776.91796875,67487.84375
646.0,49647.30859375,60071.09765625,46919.671875,67313.5859375
647.0,50073.3671875,60206.5546875,46734.7421875,67131.0859375
648.0,49627.52734375,60292.26953125,47211.421875,67264.7578125
649.0,49647.30859375,60165.99609375,46757.29296875,88166.3203125
650.0,52038.5859375,60310.25390625,46866.546875,67206.96875
651.0,51188.42578125,60620.20703125,46747.015625,68762.5
652.0,49874.15234375,60122.5,46788.65234375,68025.6171875
653.0,50094.6640625,60046.60546875,49858.40234375,67344.609375
654.0,49543.46875,60330.53515625,46747.015625,67704.3046875
655.0,49560.0,60047.24609375,46860.41015625,67414.1640625
656.0,49523.796875,60430.79296875,46748.85546875,68136.4921875
657.0,54824.4296875,60234.87109375,46883.2265625,67308.4375
658.0,49561.9609375,60094.94921875,46933.4609375,67613.8671875
659.0,49523.796875,60476.58203125,46931.62109375,67704.3046875
660.0,49533.2109375,60310.25390625,46891.4453125,69367.9140625
661.0,50109.79296875,60546.3515625,46775.40625,67102.5625
662.0,49905.140625,61262.80859375,46783.83984375,67344.609375
663.0,49835.484375,60192.3984375,47013.08203125,67308.4375
664.0,49643.21484375,60140.73828125,46812.63671875,67308.4375
665.0,49798.5546875,60302.4765625,46792.734375,67336.5234375
666.0,49952.046875,60089.97265625,46746.80078125,67075.2109375
667.0,49636.4921875,60088.0625,46778.02734375,70918.296875
668.0,49838.0078125,60119.56640625,46775.1640625,67874.4453125
669.0,49634.921875,60331.046875,46733.60546875,67491.21875
670.0,49683.33984375,60430.79296875,46848.86328125,67997.3828125
671.0,49621.08203125,60142.26953125,46776.91796875,67414.1640625
672.0,49672.30078125,60140.73828125,46748.04296875,67924.734375
673.0,49520.7734375,60042.26953125,46975.609375,67285.0546875
674.0,49972.72265625,60042.90625,46883.2265625,67189.6171875
675.0,49682.72265625,60511.9140625,47322.59765625,67297.40625
676.0,49947.73046875,60192.90625,46767.40234375,68065.3203125
677.0,49672.01953125,60060.25390625,46865.9765625,67313.2890625
678.0,49665.015625,60143.9296875,46777.109375,67313.2890625
679.0,50154.17578125,60067.015625,46877.84765625,67308.4375
680.0,49557.30859375,60142.26953125,46780.3515625,67102.5625
681.0,49628.4765625,60143.9296875,46995.18359375,67888.265625
682.0,49562.96875,60058.72265625,46733.09375,68407.953125
683.0,49610.99609375,60671.9921875,46745.9375,67503.1328125
684.0,49635.5390625,60234.87109375,46945.62890625,67313.2890625
685.0,49600.34765625,60310.25390625,46884.2265625,67888.265625
686.0,50306.20703125,60982.578125,46733.25390625,68136.4921875
687.0,49522.33984375,60193.546875,46861.03125,67313.5859375
688.0,49576.53125,60152.47265625,46733.06640625,67593.1328125
689.0,49672.1328125,60062.296875,46763.88671875,67563.5703125
690.0,49791.88671875,60104.8984375,46861.21875,67440.6328125
691.0,49736.51953125,60331.046875,46749.55859375,67561.953125
692.0,49610.99609375,60129.26171875,46733.30859375,67081.828125
693.0,50999.57421875,71722.5390625,46855.4609375,67313.2890625
694.0,49569.24609375,60165.8671875,46848.86328125,67797.828125
695.0,49543.46875,60092.26953125,46941.70703125,67134.03125
696.0,50023.046875,60305.41015625,46812.796875,67583.5703125
697.0,49562.96875,60118.2890625,48369.61328125,67199.6171875
698.0,49562.96875,60142.26953125,46733.25390625,67367.84375
699.0,49606.51171875,60152.47265625,46877.27734375,67930.03125
700.0,196952.9375,60210.63671875,46775.02734375,67563.28125
701.0,49641.92578125,60246.60546875,46781.65234375,67319.0234375
702.0,49537.75,60229.1328125,46768.0234375,74506.1015625
703.0,53520.4140625,60140.73828125,46838.15625,69305.2734375
704.0,50557.09375,60068.1640625,46866.3828125,69312.0390625
705.0,49598.328125,60330.53515625,46753.75,67069.4765625
706.0,49634.921875,60863.828125,46771.80859375,67319.0234375
707.0,49647.30859375,60141.37890625,46923.80859375,69559.3828125
708.0,49615.1953125,60127.08984375,47123.82421875,67297.40625
709.0,49766.0546875,60305.02734375,46772.80859375,67789.15625
710.0,49671.34765625,60092.26953125,46763.88671875,67081.828125
711.0,51223.671875,60862.5546875,46861.21875,67244.7578125
712.0,49600.34765625,60089.97265625,46777.2421875,67313.2890625
713.0,49628.4765625,61262.80859375,46780.3515625,67295.0546875
714.0,50351.0390625,60068.1640625,47053.0703125,67613.8671875
715.0,50376.984375,60178.23828125,46756.5078125,69512.171875
716.0,49737.13671875,60045.33203125,46753.75,67920.3203125
717.0,49577.8203125,60099.66796875,46897.23046875,67108.8828125
718.0,49874.15234375,60061.78515625,46767.40234375,67321.8203125
719.0,50073.703125,60443.41796875,46733.60546875,67308.4375
720.0,49988.078125,60331.046875,46771.80859375,67361.8125
721.0,49634.921875,60092.26953125,46731.41796875,69305.2734375
722.0,49780.0625,60241.50390625,46810.984375,69385.125
723.0,49695.61328125,60671.9921875,46866.76171875,67136.6796875
724.0,49515.50390625,60242.52734375,46916.29296875,67317.9921875
725.0,50991.6171875,60094.94921875,46733.60546875,67060.5
726.0,50909.18359375,61063.703125,46731.7421875,67319.0234375
727.0,49724.640625,60581.94140625,46741.609375,67890.328125
728.0,50031.67578125,60187.16796875,46785.19140625,67502.8359375
729.0,49946.49609375,60094.94921875,46786.625,67535.9296875
730.0,49785.44140625,71722.5390625,46855.4609375,67367.84375
731.0,49868.37890625,60292.26953125,46906.31640625,67308.4375
732.0,49600.01171875,60175.3046875,46768.51171875,67525.78125
733.0,49635.5390625,60172.24609375,46875.65625,67349.90625
734.0,49522.33984375,60146.60546875,46731.82421875,70205.09375
735.0,49561.9609375,61179.390625,46785.8671875,68172.2265625
736.0,49811.78125,60061.78515625,46782.6796875,67502.8359375
737.0,49874.15234375,60260.3828125,46746.234375,67890.46875
738.0,49600.34765625,60647.1171875,46756.5078125,67287.9921875
739.0,49724.640625,60960.38671875,47161.1875,69471.1484375
740.0,49927.1640625,60395.203125,47033.984375,67294.7578125
741.0,49530.859375,60671.9921875,46860.41015625,67294.7578125
742.0,49583.87109375,60292.3984375,46766.94140625,67317.9921875
743.0,49757.6484375,60548.6484375,46796.4140625,67264.7578125
744.0,49874.15234375,60127.08984375,46777.2421875,67797.828125
745.0,50162.75,60130.7890625,46926.59375,67081.9765625
746.0,49911.13671875,60467.015625,46785.54296875,67277.109375
747.0,49779.109375,60192.90625,47621.75390625,67593.1328125
748.0,49562.96875,60310.25390625,46906.640625,67081.9765625
749.0,49868.828125,60155.91796875,47122.47265625,69659.375
750.0,51187.91796875,61670.08203125,46767.40234375,67583.5703125
751.0,49736.51953125,60330.53515625,46753.75,67264.7578125
752.0,49522.33984375,60838.19140625,46776.890625,67136.6796875
753.0,51040.48046875,60137.421875,46731.71484375,68248.3984375
754.0,49515.50390625,60152.47265625,46746.234375,67113.296875
755.0,49647.02734375,60728.37109375,46838.15625,67367.84375
756.0,49695.61328125,61676.71484375,46768.69921875,67553.5703125
757.0,49753.72265625,60102.34765625,46746.4765625,67344.171875
758.0,49946.38671875,60141.88671875,46816.5,67334.90625
759.0,49569.24609375,60279.515625,46763.88671875,68041.203125
760.0,49561.9609375,60152.47265625,46773.43359375,67502.8359375
761.0,50557.09375,60330.53515625,46781.21875,67081.828125
762.0,49672.30078125,60104.8984375,46747.015625,67308.4375
763.0,49695.61328125,60297.62890625,46927.1875,67306.2265625
764.0,52103.25390625,60187.16796875,46916.69921875,71564.6015625
765.0,50307.9453125,60270.71484375,47059.234375,67482.84375
766.0,49643.046875,60102.34765625,47055.26171875,67122.5625
767.0,49639.0703125,60716.6328125,46777.43359375,67223.5859375
768.0,49636.71484375,60110.25390625,46733.95703125,68886.171875
769.0,51223.671875,60346.734375,46767.40234375,67261.671875
770.0,50633.3046875,60310.25390625,46763.88671875,67199.6171875
771.0,49874.15234375,60110.25390625,46866.76171875,68633.09375
772.0,49672.30078125,60206.8125,46848.86328125,67298.875
773.0,49522.33984375,60090.99609375,46746.234375,68975.28125
774.0,49785.44140625,60693.9296875,46775.02734375,68564.125
775.0,50337.25390625,60130.7890625,46782.4609375,67069.4765625
776.0,49667.08984375,60058.72265625,46788.65234375,67189.6171875
777.0,49648.765625,60419.8203125,46866.6015625,70205.09375
778.0,49597.265625,60132.703125,46914.12890625,67503.1328125
779.0,49890.796875,60312.8046875,46866.76171875,67344.171875
780.0,49621.08203125,60297.62890625,46903.74609375,98241.96875
781.0,49902.5625,60047.24609375,46776.91796875,68289.8671875
782.0,49663.109375,60110.25390625,46861.515625,70205.09375
783.0,49551.76171875,60212.55078125,46753.75,68623.3828125
784.0,50376.984375,60060.25390625,46848.86328125,67218.8828125
785.0,49868.37890625,60102.34765625,46731.8515625,67754.890625
786.0,49989.53515625,60275.81640625,46878.60546875,68530.4453125
787.0,49522.33984375,61070.58984375,46746.234375,69279.09375
788.0,49874.15234375,60127.08984375,46756.5078125,67113.296875
789.0,49636.71484375,60331.046875,47059.234375,73086.890625
790.0,49591.60546875,60479.0078125,46749.55859375,70002.7421875
791.0,51011.17578125,62076.20703125,46775.1640625,67102.5625
792.0,49683.33984375,60118.80078125,46776.703125,67294.7578125
793.0,50211.44921875,60521.3515625,46776.703125,67199.6171875
794.0,49585.72265625,60229.1328125,46731.82421875,68880.578125
795.0,49672.30078125,60409.4921875,46752.5859375,67085.0625
796.0,51683.35546875,61327.98828125,46733.95703125,67820.328125
797.0,49651.34375,60118.80078125,46766.94140625,81796.859375
798.0,49569.24609375,60046.09765625,47042.01171875,67344.609375
799.0,49534.27734375,70790.5234375,46746.234375,67136.6796875
800.0,49723.96875,60047.24609375,46747.015625,67613.5703125
801.0,49583.87109375,60070.45703125,46753.75,67209.6171875
802.0,49736.51953125,63111.66796875,46917.96875,67317.9921875
803.0,49757.6484375,60430.79296875,46780.3515625,67375.046875
804.0,49551.76171875,60053.62109375,47007.08203125,67102.5625
805.0,49985.38671875,60104.8984375,46776.890625,67060.5
806.0,49561.9609375,60741.5078125,46776.43359375,67321.8203125
807.0,50512.82421875,60243.41796875,47022.84375,67244.7578125
808.0,49561.9609375,60132.703125,46746.234375,67070.6484375
809.0,49791.55078125,60196.60546875,46733.60546875,67482.84375
810.0,49943.24609375,60546.3515625,46804.5234375,67194.03125
811.0,49561.9609375,60331.046875,46922.2421875,67693.2734375
812.0,49641.92578125,61173.140625,46733.30859375,68530.4453125
813.0,49927.1640625,60290.23046875,46777.37890625,68307.0703125
814.0,49772.83203125,60130.7890625,46866.546875,67312.9921875
815.0,50014.19140625,60841.63671875,46733.60546875,67136.6796875
816.0,49655.0390625,60132.703125,46995.18359375,67414.1640625
817.0,49561.9609375,60443.41796875,46786.11328125,68065.3203125
818.0,67351.2421875,60443.41796875,47059.234375,67574.6015625
819.0,49653.9765625,60046.60546875,46877.84765625,68564.125
820.0,50018.8984375,60331.5546875,46869.8984375,67312.9921875
821.0,49711.640625,60045.203125,46881.6875,67069.4765625
822.0,50018.8984375,60141.88671875,47011.515625,69385.125
823.0,54134.31640625,60093.80078125,46771.80859375,68335.1640625
824.0,50557.09375,60155.91796875,46733.25390625,67112.8515625
825.0,49842.76953125,60205.02734375,46795.4921875,67398.578125
826.0,50029.43359375,60561.78515625,47042.01171875,67036.828125
827.0,51188.42578125,60297.62890625,46876.359375,67924.734375
828.0,49861.375,60046.09765625,46731.82421875,67102.5625
829.0,50373.51171875,60101.32421875,46937.30078125,68762.5
830.0,49647.30859375,60171.60546875,46746.74609375,67289.46875
831.0,49925.08984375,60260.3828125,46869.8984375,67690.921875
832.0,49940.109375,60430.79296875,46789.6015625,67258.734375
833.0,49641.92578125,60192.90625,46848.86328125,67583.5703125
834.0,49791.55078125,60143.9296875,46775.890625,94869.6015625
835.0,49796.42578125,60046.09765625,46763.88671875,68762.5
836.0,49641.92578125,60193.546875,46891.5546875,67461.8125
837.0,49785.44140625,60868.421875,46865.9765625,67553.5703125
838.0,49557.30859375,60141.88671875,46771.80859375,68627.2109375
839.0,49989.53515625,60132.703125,47205.52734375,67361.8125
840.0,49741.33984375,62184.2421875,46777.40625,68836.171875
841.0,50313.7734375,60142.26953125,46812.63671875,67060.5
842.0,49796.98828125,60060.25390625,47052.33984375,67333.2890625
843.0,49636.71484375,60053.62109375,46735.0390625,67317.9921875
844.0,49791.88671875,60129.26171875,46771.80859375,69471.1484375
845.0,49890.796875,60070.45703125,46741.609375,68628.53125
846.0,49523.796875,60126.19921875,46938.625,67414.1640625
847.0,49581.0703125,60243.41796875,46780.3515625,69259.09375
848.0,49789.140625,60435.89453125,46785.19140625,71988.84375
849.0,49781.96875,60331.046875,46785.8671875,69223.359375
850.0,49621.08203125,60331.046875,46734.7421875,67364.171875
851.0,49621.08203125,60099.66796875,46767.2421875,67321.8203125
852.0,49803.59765625,60105.6640625,46778.02734375,68987.9296875
853.0,49533.2109375,81203.5703125,46918.94140625,69397.1796875
854.0,49600.34765625,60889.0859375,46891.4453125,69051.75
855.0,50144.5390625,60186.1484375,46766.265625,67308.4375
856.0,49785.44140625,60130.7890625,46774.4609375,67070.6484375
857.0,49724.640625,60310.25390625,46732.28125,67198.5859375
858.0,49780.0625,60330.53515625,46871.1953125,68136.4921875
859.0,49874.15234375,60060.25390625,46932.0,67134.03125
860.0,49621.08203125,60821.2265625,46815.203125,67820.328125
861.0,49874.15234375,60130.7890625,46933.4609375,67069.4765625
862.0,50006.01171875,60546.3515625,46995.18359375,67258.734375
863.0,49631.953125,60196.60546875,46733.09375,67726.5078125
864.0,49654.76171875,60126.19921875,46869.8984375,69361.296875
865.0,49641.92578125,60135.12890625,46865.51953125,67134.03125
866.0,49676.671875,60094.94921875,46771.51171875,67344.609375
867.0,50306.20703125,60638.69921875,46916.69921875,67113.296875
868.0,49585.72265625,60538.19140625,46766.94140625,67112.8515625
869.0,49537.75,60372.37109375,46774.26953125,67213.734375
870.0,49643.046875,60634.109375,46865.9765625,67069.4765625
871.0,49692.41796875,60141.88671875,47205.52734375,68896.0234375
872.0,49658.515625,60897.88671875,46732.28125,67398.4296875
873.0,49628.4765625,60133.59765625,46786.11328125,69640.109375
874.0,49672.30078125,60430.79296875,46753.75,68057.5234375
875.0,49757.6484375,60070.45703125,46747.69140625,67206.96875
876.0,49989.3671875,60273.39453125,46746.4765625,67260.640625
877.0,49569.24609375,60546.3515625,46796.4140625,68016.3515625
878.0,49706.65234375,60331.046875,46753.75,67783.5625
879.0,50641.6015625,60519.44140625,46772.10546875,67159.765625
880.0,49591.60546875,60155.91796875,46732.76953125,67261.671875
881.0,50031.67578125,60075.81640625,46995.18359375,67194.3203125
882.0,80580.265625,60119.56640625,46783.515625,68289.8671875
883.0,49791.55078125,60094.94921875,46746.234375,67313.2890625
884.0,49868.37890625,60238.1875,46733.60546875,67054.765625
885.0,49956.0234375,60638.69921875,46900.50390625,67131.0859375
886.0,49615.92578125,60042.90625,47038.5234375,67219.0234375
887.0,49561.9609375,60192.90625,46777.62109375,68133.84375
888.0,49581.0703125,60092.26953125,47040.47265625,67334.90625
889.0,49874.15234375,62005.4140625,46866.3828125,67486.8125
890.0,49785.44140625,60143.9296875,47038.5234375,67398.578125
891.0,49658.515625,60519.44140625,46743.53125,69471.1484375
892.0,49741.33984375,60518.9296875,46746.6640625,67317.9921875
893.0,50177.6015625,60174.66796875,46883.2265625,67888.265625
894.0,49874.15234375,60053.62109375,46772.80859375,67287.9921875
895.0,50281.609375,60053.62109375,46763.88671875,76667.7890625
896.0,49881.94140625,60481.55859375,46798.92578125,68265.1640625
897.0,49651.51171875,60242.52734375,47353.58203125,67321.8203125
898.0,50639.078125,60214.3359375,47022.84375,67839.1484375
899.0,50211.11328125,60242.52734375,46743.53125,67422.546875
900.0,49947.39453125,60211.78515625,46766.94140625,67244.7578125
901.0,49517.01953125,60238.0625,46922.8359375,67223.5859375
902.0,49631.953125,60330.53515625,46877.84765625,67303.5859375
903.0,49522.171875,60206.8125,46746.234375,67574.6015625
904.0,49850.7265625,60093.1640625,46861.734375,67414.1640625
905.0,50176.3671875,60045.33203125,46777.59375,69659.375
